in_https,nu_imsi,nu_imei,nu_telefono,no_servidor,no_referer,no_user_agent,no_url,ca_vol_up,ca_vol_dw,it_evento,it_fin_evento,no_ip,nu_puerto,co_estado_http,co_razon
0,-1123859260477780246,8441384057197100207,-4535551292576113116,eur-ukp.adsrvr.org,http://as.com/,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G901F Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://eur-ukp.adsrvr.org/bid/feedback/rubicon?iid=5cf9fa3b-adfe-4679-9494-7c6559792e37&crid=7dt4dmze&wp=3F5DB19A5D9E39D5&aid=1&wp,3648,2963,2017-01-05T18:45:39.380+01:00,2017-01-05T18:45:39.480+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,32
0,-2339993142821263906,6863690586839693103,-4535551292576113116,m.quantcount.com,NULL,La-Liga%20Pro/5.5.11 CFNetwork/808.3 Darwin/16.3.0,http://m.quantcount.com/policy.json?a=163qaasd3nutfu7v-ej34rbawm78sv5g4&v=1_4_6&t=IOS&c=ES,1641,908,2017-01-05T18:45:39.440+01:00,2017-01-05T18:45:39.770+01:00,YN3vuos5nz84ILUn67tAjnO6Qtgzw+hM3nMhMpNramI=,80,200,32
0,-8779410487612604747,1112860094284760029,-4535551292576113116,b.scorecardresearch.com,http://www.fotocasa.es/es/comprar/casas/laviana/todas-las-zonas/l?OrigenVisita=2&link=12688&utm_source=google&utm_campaign=g_gener,"Mozilla/5.0 (Linux; Android 6.0; 5045D Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Mobile Safari/537.36",http://b.scorecardresearch.com/b?c1=2&c2=7109919&ns__t=1496677610052&ns_c=UTF-8&cv=3.1m&c8=Comprar%20Casas%20en%20Laviana%20%7C%20,1543,412,2017-01-05T18:47:08.980+01:00,2017-01-05T18:47:09.010+01:00,YhuWyWY2dqNE3SuWdQsh0q1X4VZQNmVCa9AWpiYxjIA=,80,204,0
0,-4215164647097532484,-560853864585044792,-4535551292576113116,eaassets-a.akamaihd.net,NULL,ProtoHttp 1.3/DS 15.1.2.2.0 (Android),http://eaassets-a.akamaihd.net/fifa/u/f/fm17/prod/s/static/players/players_17/p193226.png?platform=Android,3016,41634,2017-01-05T18:46:34.170+01:00,2017-01-05T18:46:34.230+01:00,FT50JUYU9LuDPhuZT1Js6M8yr4tKC7PnT/SziIkrKEM=,80,200,32
0,-7278361452190362375,-130434436595669407,-4535551292576113116,s0.2mdn.net,http://internacional.elpais.com/internacional/2017/06/05/actualidad/1496649923_993518.html,"Mozilla/5.0 (Linux; Android 6.0.1; Aquaris U Lite Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://s0.2mdn.net/instream/html5/ima3.js,691,304,2017-01-05T18:46:39.290+01:00,2017-01-05T18:46:39.310+01:00,9Mmuo+DCLyduE+hgeinuKDgfAOLjVZ01l8EGSKGyTDs=,80,304,0
0,1754318296748631922,6323752127467610390,3209882984781504246,ping.chartbeat.net,http://www.abc.es/espana/castilla-leon/abci-hombre-irrumpe-gritos-favor-iglesia-san-pablo-valladolid-durante-boda-201706031957_not,"Mozilla/5.0 (Linux; Android 5.0.1; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile Safari/537.36 [FBIA/FB4A;FBAV/122.0.0.17.71;]",http://ping.chartbeat.net/ping?h=abc.es&p=%2Fespana%2Fcastilla-leon%2Fabci-hombre-irrumpe-gritos-favor-iglesia-san-pablo-valladoli,1223,377,2017-01-05T18:47:42.320+01:00,2017-01-05T18:47:42.190+01:00,zL+DEFGzdgA4ClgRWa6qyYoh4034yn/3eV2idDqwn4U=,80,200,71
0,2125828811527192797,8502205023881451335,-4535551292576113116,i.pinimg.com,NULL,Pinterest for iOS/6.20 (iPhone; 10.2.1),http://i.pinimg.com/345x/cc/1c/16/cc1c160b96b7d5c5317195b3f43233bb.jpg,2226,71807,2017-01-05T18:46:28.290+01:00,2017-01-05T18:46:28.570+01:00,uOCJ+oqeYuhqF77S0iS5jFCdPZ/eB8Uye5oxX+sTRSM=,80,200,32
0,-6150121519890872782,2831701922101778154,-6884652378755495002,gllto1.glpals.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; HUAWEI GRA-L09 Build/HUAWEIGRA-L09),http://gllto1.glpals.com/7day/v4/latest/lto2.dat,7077,170391,2017-01-05T18:47:50.020+01:00,2017-01-05T18:47:49.220+01:00,NULL,80,200,71
0,3115739223927786048,3706194098047157450,-3547739525012587310,clients3.google.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.0.2; LG-D722 Build/LRX22G.A1442060254),http://clients3.google.com/generate_204,418,289,2017-01-05T18:50:29.890+01:00,2017-01-05T18:50:29.880+01:00,NULL,80,204,71
0,-468598149600807945,1786132841563892771,-4535551292576113116,cis.schibsted.com,NULL,"Android SPT Tracker 3.0.6_playservices_9_8_0 3000699 - sdrn:schibsted:client:net.infojobs.mobile.android:1600248000:InfoJobs (LGE,LG-H815,p1,23)",http://cis.schibsted.com/api/v1/identify,1242,1976,2017-01-05T18:51:41.930+01:00,2017-01-05T18:51:42.040+01:00,iLIVyvBwcW5/BmJi613ghmRZvBNkWoon17m43/tvQYA=,80,200,0
0,9085680297781048293,-3590644888710499609,-4535551292576113116,safe.meizu.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1; m2 note Build/LMY47D),http://safe.meizu.com/service/smartnotice/get?imei=868349024729883&sn=810EBM83FS8U&sign=CEB153470A3D7F5BB6CEB396AFE4EA16,525,2640,2017-01-05T18:51:41.490+01:00,2017-01-05T18:51:42.060+01:00,LQs2laMZ2r7QikyK38kg4QTHWFLi4IFMoTXWkE1eDxE=,80,200,0
0,4887113857256363339,5574172190632869770,7373699599751660035,samsungmobile.accu-weather.com,NULL,Dalvik/1.4.0 (Linux; U; Android 2.3.6; GT-S5360 Build/GINGERBREAD),http://samsungmobile.accu-weather.com:80/widget/samsungmobile/weather-data.asp?metric=1&location=cityId%3A306086,796,3230,2017-01-05T18:50:56.800+01:00,2017-01-05T18:50:56.600+01:00,Xz8RllC/otDGTH+wJMEL78eEy5xl5kKoBFKYHZCET7U=,8080,200,71
0,4759601534190878734,-11682431461456124,972954443125171389,linicom.co.uk,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",http://linicom.co.uk/links/convert_2099.js,1713,10943,2017-01-05T18:51:25.450+01:00,2017-01-05T18:51:24.610+01:00,te8fwsb9Uw9lqNPmp2WwRTqbRO5G3T3wysbY74Xyj64=,80,200,71
0,7987154552557739349,-8768863545382117173,844040427072835286,62.97.87.137,http://146.101.138.15/reproExternalTools/CAE.asp?portal_info=DAAEE8EACE3248CADE7E0EF2FFFFBEBBABF3A9B79BF3BBB36A3E36BEBBFFBFB762FA9,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),http://62.97.87.137/OLQ_CTT_V2/DefaultRePro.aspx?strSupplierId=310683,2191,6737,2017-01-05T18:51:34.950+01:00,2017-01-05T18:51:32.020+01:00,DXrISJ5OziIXouFVgv4ejtu5gWvNcyjH7j7P9PrPct4=,80,200,71
0,-3428593201448454139,-7708049175208494497,-898712928799783947,pubads.g.doubleclick.net,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53",http://pubads.g.doubleclick.net/,389,775,2017-01-05T18:51:33.360+01:00,2017-01-05T18:51:33.340+01:00,FDyPHJMzclBHCM6tzuLLoxlmcWyNCQMPUPW8LqTgT6w=,80,301,71
0,5323026588447313071,3877906696881307035,-4535551292576113116,cm.g.doubleclick.net,http://www.fotocasa.es/vivienda/alcala-de-henares/calefaccion-parking-zona-comunitaria-ascensor-ensanche-141442924?RowGrid=5&tti=1,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",http://cm.g.doubleclick.net/pixel?google_nid=appnexus&google_cm&google_sc&uid=0,1960,2010,2017-01-05T18:43:53.800+01:00,2017-01-05T18:43:53.910+01:00,XQVuBS9lNBVk59o/07ZPtcsfNrMpEae5hZhKweKqO6c=,80,302,32
0,-1558437435255057557,4451493335388040650,-4535551292576113116,tv.europapress.net,http://m.europapress.es/economia/bolsa-00348/noticia-popular-hunde-minimos-historicos-caer-mas-18-dia-20170605175141.html,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J510FN Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 Flipboard-Briefing/2.7.16",http://tv.europapress.net/fotoarchivovideo_355763_1_1_wd644.jpg,2092,37250,2017-01-05T18:53:57.910+01:00,2017-01-05T18:53:58.020+01:00,92wiXJC+To2VHuGdgwXqnCKyt6RTc6b1fTpQv9i3+QU=,80,200,0
0,4448600612861158708,3949740275389142589,8217224869586424280,198.38.124.148,NULL,Argo/1245 CFNetwork/811.5.4 Darwin/16.6.0,http://198.38.124.148/range/0-786432?o=AQG6HlfQT7J3xgiwG9r6gTGcC1V6-lCQ1O4h2j7dwe133D9OPX1RRs84_BVNo4BZtM41hcilLOZEfqyo1dQKHamq5dE,1158,13481,2017-01-05T18:53:59.570+01:00,2017-01-05T18:54:00.070+01:00,4XzsAy6GBWaJEK1Cj3bqd56HBQEc/wLgOODSzrMQC3M=,80,200,32
0,-1701784267541027693,4077531915201990698,-4535551292576113116,prof.estat.com,http://embedftv-a.akamaihd.net/0f6ebdd755b549f624e2ecee85003fd0,"Mozilla/5.0 (Linux; Android 5.0; LG-D855 Build/LRX21R.A1445947622; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36",http://prof.estat.com/js/mu-5.1.js,1711,10324,2017-01-05T18:50:24.730+01:00,2017-01-05T18:50:24.990+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,0
0,-5921457652613935680,1774802943733481071,-4535551292576113116,bs.serving-sys.com,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Mobile/14E304 (4297168272)",http://bs.serving-sys.com/serving/adServer.bs?cn=display&c=19&mc=imp&pli=21336463&PluID=0&ord=364509603&rtu=-1,1181,1235,2017-01-05T17:56:21.390+01:00,2017-01-05T17:56:21.440+01:00,Q8eTRediVg6yi+YKbSwmbqh1tmozOjwtuMFX4g3oKLo=,80,200,32
0,7691463096872479966,2352484073195714926,3897220231287067778,hxpzsrcxzphztog,NULL,"Mozilla/5.0 (Linux; Android 4.4.2; SM-N9005 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://hxpzsrcxzphztog/,493,318,2017-01-05T17:56:28.790+01:00,2017-01-05T17:56:28.830+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,503,0
0,4154979538797962842,3300217033010735481,-5400713869865860439,deliveryengine.synchroscript.adswizz.com,http://acdn.adnxs.com/ib/static/usersync/v3/async_usersync.html,"Mozilla/5.0 (Linux; Android 5.1; LG-X220 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://deliveryengine.synchroscript.adswizz.com/syncMe?partnerUserId=3876157258451031909&partnerDomain=adnxs.com&idType=cookie,715,680,2017-01-05T17:56:00.380+01:00,2017-01-05T17:55:57.280+01:00,ASlKa7vt1KKZmyOabGG0n08BX1yvJ8mXZdrjYMgt29M=,80,200,71
0,503241937512167298,7814886178925220120,2846100456665347654,beacon.krxd.net,http://www.elcomercio.es/fotos/gijon/201607/17/boda-popular-parroquia-juan-201612846711-mm.html,"Mozilla/5.0 (Linux; Android 7.0; SM-G920F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://beacon.krxd.net/optout_check?callback=Krux.ns.vocento.kxjsonp_optOutCheck,4634,1982,2017-01-05T17:54:40.800+01:00,2017-01-05T17:54:41.740+01:00,OP7j+f8cNQaAyu+ITiP2OaL/C9Hm07MyMiPNTNJ7I+s=,80,200,0
0,-2856678215193019990,1667241868220194822,-4535551292576113116,52.29.22.143,NULL,NULL,http://52.29.22.143/cube,640,351,2017-01-05T17:54:35.640+01:00,2017-01-05T17:54:35.770+01:00,I/2v0waC/EYMq7RC3Yc0KmoJjzBk4KF0fzQ+J/JWqr0=,8282,200,32
0,-2174377084013964087,3943814866197648159,-4535551292576113116,www.google-analytics.com,http://www.lecturas.com/actualidad/mila-ximenez-unica-los-retoques-esteticos-los-colaboradores-salvame_26766/2,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/126.0.0.23.77;]",http://www.google-analytics.com/collect?v=1&_v=j55&a=452388694&t=event&ni=1&_s=1&dl=http%3A%2F%2Fwww.lecturas.com%2Factualidad%2Fm,1365,574,2017-01-05T17:54:40.700+01:00,2017-01-05T17:54:40.720+01:00,No6XgtSSi2smSnHwbjg5FzcET0m40bFBKESKF5piEyY=,80,200,0
0,2020752209943955917,-1889594374236236956,1287808582181685079,js.revsci.net,http://www.onmeda.de/krankheiten/ganglion-verlauf-1487-7.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",http://js.revsci.net/gateway/gw.js?csid=F09828&auto=t&bpid=Stroer,833,3291,2017-01-05T17:55:00.820+01:00,2017-01-05T17:55:00.730+01:00,ovwCyU8QgbYMr37Mc2OrrSbwxLmoGbB1H5FId/Q8TAM=,80,200,71
0,5745773833316982920,-8301425377917682125,2321460036172562526,www.mundodeportivo.com,http://www.lavanguardia.com/rsc/css/generable/section.css?v=59693567c5835334b7df2fe3c6392a3746105011,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:48.0) Gecko/20100101 Firefox/48.0,http://www.mundodeportivo.com/rsc/images/logo-md-header.png?v=1496263826501,3118,11121,2017-01-05T17:54:51.990+01:00,2017-01-05T17:54:52.000+01:00,TGKbLEZb/Jpv0kYty/l8sMPJ2LUPhvTHrkKuRoEPOTI=,80,200,32
0,-5086363769130962768,-5019535843911888742,-4535551292576113116,tracking.content-recommendation.net,http://www.antena3.com/champions-total/noticias/el-hijo-de-cristiano-ya-deslumbra-en-el-bernabeu-vaya-golazo-tras-un-doble-recorte,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G920F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://tracking.content-recommendation.net/antena3.com/load.gif?category=antena3.com&source=antena3.com%24text%24488bffcf1e7db5ce1,1438,414,2017-01-05T17:56:51.320+01:00,2017-01-05T17:56:51.470+01:00,YsneZoTOwcRMFJcC+EnacJqnVS/BOWNNJS1lx0ZJBdY=,80,200,0
0,942920159019194223,1714838987889451275,-4535551292576113116,static.chartbeat.com,http://www.lne.es/economia/2017/06/05/liberbank-plantea-sindicatos-525-bajas/2115927.html,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",http://static.chartbeat.com/js/chartbeat_mab.js,866,6905,2017-01-05T17:55:54.870+01:00,2017-01-05T17:55:54.900+01:00,C1hueaYrwnlzh886F6juNEx3Vir6LrIz4XOMgKoiEpE=,80,200,0
0,1913944127675623374,325239748962578810,4900043561068896035,187.141.006.051,NULL,3.16,http://187.141.006.051:8080/WebTPVAdmin/msgMonitor,1034,798,2017-01-05T17:58:10.150+01:00,2017-01-05T17:58:09.540+01:00,vVGLTk2jAL/CGMrb51avA/9Y9+jkbniXGQqa1Vvar5Y=,8080,200,71
0,-6899841777741929793,-1780603010496632107,-4535551292576113116,buscador.terra.es,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-A320FL Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36",http://buscador.terra.es/,1464,11590,2017-01-05T18:04:35.340+01:00,2017-01-05T18:04:36.520+01:00,6rtPbyFnsblD2dDJ7sz0g2LLuVKpi84jImbuKDkd5lA=,80,200,0
0,3166856961685300561,3334305239305368953,-4535551292576113116,r1.abcimg.es,http://www.abc.es/,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",http://r1.abcimg.es/resizer/resizer.php?nuevoancho=80&imagen=http%3A%2F%2Fwww.abc.es%2Fmedia%2Fespana%2F2017%2F06%2F04%2Fpolicia-k,2897,2671,2017-01-05T18:08:55.220+01:00,2017-01-05T18:08:56.200+01:00,clZhVIcVo8LzvswjFfSFqjFJq8oc7ClfIFkQe7xAu/M=,80,304,32
0,-8449460349447634501,8085122975106871316,-7466255707141126569,vf360updates.vodafone.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0.1; D6603 Build/23.5.A.1.291),http://vf360updates.vodafone.com/Controller,1741,644,2017-01-05T18:06:19.570+01:00,2017-01-05T18:06:19.400+01:00,9abWhuEtahLCpAQnGq1BRxWhVafYB0/QnCyBFKB/wxQ=,80,200,71
0,3284028647671133720,-804975046882232967,-4704933216846623827,static.update.enosishermes.com,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; es_US; SM-G920F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",http://static.update.enosishermes.com/superb/16001/65b772389d9516de6bed78fee7879f12.prop,718,948,2017-01-05T18:06:24.540+01:00,2017-01-05T18:06:24.510+01:00,InngRHuTGfERgBBUt9MEgFvIIwpMFb0XveEXLw5hKnk=,80,200,71
0,4689549920102723409,8941842668525884515,4893846512108863239,i.scdn.co,NULL,Spotify/105500487 Win32/0 (PC laptop),http://i.scdn.co/image/b83dd31f940cb5e1368a2dbb2a394555dafd9669,1368,103107,2017-01-05T18:06:10.120+01:00,2017-01-05T18:06:09.740+01:00,SuC7NtB7z7mrWYeuvjVqPmNshP8WkN6nm3igV5aFc6M=,80,200,71
0,3322618303688983692,3082605573945336478,-4535551292576113116,p.wallapop.com,NULL,"Mozilla/5.0 (Linux; Android 5.1; HUAWEI CUN-L01 Build/HUAWEICUN-L01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://p.wallapop.com/i/156421257?_pid=wi&_me=s_android,868,1450,2017-01-05T18:10:24.370+01:00,2017-01-05T18:10:24.470+01:00,PpvVGbhGilrm7FbEHCKLv7y7JGiEbuv/XjutU2bSJKM=,80,200,32
0,-3870069932843355573,2012246897782373194,-4535551292576113116,e00-marca.uecdn.es,NULL,MARCA%20v6/201705221200 CFNetwork/811.4.18 Darwin/16.5.0,http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/06/05/14966784277635.jpg,701,4061,2017-01-05T18:10:33.720+01:00,2017-01-05T18:10:33.810+01:00,6/N60oJzJUs/r9aOhox0AahKTPjPFw7G2fRo7kDhnLA=,80,200,32
0,1388527563544382599,4524082753881471542,-4535551292576113116,api.accuweather.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; ALE-L21 Build/HuaweiALE-L21),http://api.accuweather.com/forecasts/v1/daily/5day/301785?apikey=7f8c4da3ce9849ffb2134f075201c45a&language=en&details=true,581,2542,2017-01-05T18:10:37.470+01:00,2017-01-05T18:10:37.520+01:00,zSCwYxzkPtTBcTrkHNm5T+xBgUeomex2bNQoM5bD80Q=,80,200,32
0,9167098183477963168,-6728675287471130755,4997510177655259801,api.pingstart.com,NULL,NULL,http://api.pingstart.com/v1/apps?page=1&size=40&sid=520&aid=0&campaign=es&version_code=141&ads_id=&api_level=19&os=1&osv=4.4.4&dmf,1814,1951,2017-01-05T18:12:45.950+01:00,2017-01-05T18:12:37.500+01:00,8IrjkvWzQ55HzE4EYJVNNRxFdubvYhWBwm2cmDe97P0=,80,200,71
0,-6313124456871737767,-187582970443014559,5069161475955964494,servicesupport2.hicloud.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1.1; HUAWEI Y560-L01 Build/HUAWEIY560-L01),http://servicesupport2.hicloud.com:8080/servicesupport/theme/getThemeMagazine.do,631,461,2017-01-05T18:03:47.160+01:00,2017-01-05T18:03:47.230+01:00,XPN442Ax4lSoc9zOXTv70h/OgXu+ZfZ7tUlHYqdWEtc=,8080,403,0
0,177922034719172279,3821465763828738424,-4535551292576113116,static-cdn1.webnode.com,http://m.viajesmarrakech.com/products/excursion-de-2-dias-al-desierto-de-merzouga/,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",http://static-cdn1.webnode.com/_system/skins/v3/50001169/img/bglight/v_bglight_heading_line.png,708,1831,2017-01-05T18:09:54.050+01:00,2017-01-05T18:09:54.050+01:00,nfF9Y/98D0xqSff9Cgca+0+Suwu79il66zYAB+ejFiU=,80,200,32
0,5491996587243739526,-6858210337587474173,-4535551292576113116,init-p01st.push.apple.com,NULL,"iPhone5,2/10.2 (14C92)",http://init-p01st.push.apple.com/bag,663,7797,2017-01-05T18:10:36.470+01:00,2017-01-05T18:10:36.500+01:00,0pmUVBmra0Xw1znoxXT049lNJWmo8PnRKHm0cblnEZg=,80,200,32
0,-7460251237918455867,-8169851376233008394,-4149560417959928040,www.googletagservices.com,http://www.elmundo.es/economia/ahorro-y-consumo/2017/06/05/593050dcca47418d788b45c9.html,"Mozilla/5.0 (Linux; Android 6.0; 5010D Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://www.googletagservices.com/tag/js/gpt.js,807,2002,2017-01-05T18:09:38.030+01:00,2017-01-05T18:09:38.010+01:00,8LYoyrDoEVz0xCszPUUdHXWEQckW1GOdSEPGblmUV6g=,80,200,71
0,1026786771176856940,3980244595820683866,-4535551292576113116,ae01.alicdn.com,http://sale.aliexpress.com/es/__mobile/brands_launch_m.htm?_currency=EUR&_lang=es_ES&fromApp=true,"Mozilla/5.0 (Linux; Android 6.0.1; Aquaris M5 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 AliApp(AliexpressAndroid/5.2.5) WindVane/8.0",http://ae01.alicdn.com/kf/HTB1JZYERpXXXXXmaVXXq6xXFXXXs.jpg,24241,609110,2017-01-05T18:14:41.200+01:00,2017-01-05T18:14:42.100+01:00,6Hd7/W9wkub85kynIjXtLqN/BHRu+DalUppetrlWVuM=,80,200,0
0,-6416105317493841715,-3792722898610491151,-4535551292576113116,static.criteo.net,http://www.elconfidencial.com/mercados/2017-06-05/banco-popular-bolsa-semana-clave_1393801/?utm_source=alerta&utm_medium=movil&utm,"Mozilla/5.0 (Linux; Android 6.0; LG-H815 Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36",http://static.criteo.net/js/ld/publishertag.js,1297,14588,2017-01-05T18:17:00.880+01:00,2017-01-05T18:17:00.880+01:00,a0ROV232XiJnHZrxJa6CQXnT6W+uPKdBfcj/eVXmyus=,80,200,0
0,3245329590152262719,7620437928426012583,-4535551292576113116,eu-irl-00001.s3.amazonaws.com,NULL,cloudd/651.15 CFNetwork/811.5.4 Darwin/16.6.0,http://eu-irl-00001.s3.amazonaws.com:80/4M7pMucBXHIpLZAClLVs?x-client-request-id=C64BCCBB-1D19-41F5-8926-91B865F74676&bin=20300000,6838,224080,2017-01-05T18:17:06.660+01:00,2017-01-05T18:17:07.980+01:00,R40MuMHEQ/KEhqISYSHEG73MT9BZ5tMSjibtS8h0lKk=,80,206,32
0,93498675922179727,1139348435187084221,-4535551292576113116,cm.ctnsnet.com,http://delivery.swid.switchadhub.com/adserver/user_sync.php?do[sync]=1&do[share]=1,"Mozilla/5.0 (Linux; Android 6.0.1; SM-T585 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Safari/537.36",http://cm.ctnsnet.com/int/cm?exc=6&redir=http%3A%2F%2Fdelivery.swid.switchadhub.com%2Fadserver%2Fuser_sync.php%3FSWID%3Dc4ac1eef41,865,793,2017-01-05T18:17:01.040+01:00,2017-01-05T18:17:01.120+01:00,h7EtAbOGg+0gPcmFBMqsQJGrO2xeC/uoPidKIGTOIWY=,80,302,0
0,8205384674429642849,4997497969895689846,-4535551292576113116,traveler.derigo.it,NULL,Apple-iPad5C4/1403.92,http://traveler.derigo.it/servlet/traveler/Microsoft-Server-ActiveSync?User=ester%20valero&DeviceId=U31NU6KAEP1QBD9E84M2I2SGUK&Dev,915,494,2017-01-05T18:17:02.980+01:00,2017-01-05T18:17:03.240+01:00,GVsUSvHZHgpJlaiN11gL0ChLls9w4Llv/7UBab4E4Jw=,80,200,32
0,5020951299337801455,-4450599280067918786,3797246540548017382,geoinfo.intowow.com,NULL,Dalvik/1.6.0 (Linux; U; Android 4.4.4; GT-I9060I Build/KTU84P),http://geoinfo.intowow.com/api/1/geoinfo,449,361,2017-01-05T18:18:55.200+01:00,2017-01-05T18:18:54.800+01:00,PunGoQkMGZ23NG+1FU3VOd5XAKy1j14ptoumGJTt0vI=,8080,200,71
0,-8556710992903193733,1716530726335273071,-526428714187370022,www.wtp101.com,http://ssum.casalemedia.com/usermatch?s=183554&cb=http%3A%2F%2Fad.360yield.com%2Fmatch%3Fpublisher_dsp_id%3D81%26external_user_id%,"Mozilla/5.0 (Linux; Android 5.1; m2 Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://www.wtp101.com/pull_sync/casale?cm_dsp_id=2&cm_callback_url=http%3A%2F%2Fdsum.casalemedia.com%2Fcrum&cm_user_id=WSmNKblQJI8,9554,9830,2017-01-05T18:18:59.110+01:00,2017-01-05T18:18:57.540+01:00,QGGGYFV5nKrCLFDLkD6DDCPpEIG9Ejasv4VZDhI4Udo=,8080,302,71
0,-8196131694864303685,806926965271735301,-8514367512753315503,fonts.gstatic.com,http://www.martacarriedo.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Mobile/14F89 Instagram 10.23.0 (iPhone8,1; iOS 10_3_2; es_ES; es-ES; scale=2.00; gamut=normal; 750x1334",http://fonts.gstatic.com/s/lato/v13/MDadn8DQ_3oT6kvnUq_2r_esZW2xOQ-xsNqO47m55DA.woff2,2817,43842,2017-01-05T18:16:07.310+01:00,2017-01-05T18:16:06.480+01:00,NULL,80,200,71
